277,160.0
278,166.0
279,191.0
280,224.0
281,225.0
282,178.0
283,157.0
284,170.0
285,179.0
286,223.0
287,197.0
288,152.0
289,161.0
290,171.0
291,213.0
292,225.0
293,164.0
294,149.0
295,161.0
296,177.0
297,218.0
298,147.0
299,161.0
300,181.0
301,225.0
302,163.0
303,159.0
304,172.0
305,224.0
306,206.0
307,153.0
308,163.0
309,224.0
310,197.0
311,158.0
312,174.0
313,223.0
314,178.0
315,153.0
316,162.0
317,177.0
318,225.0
319,153.0
320,159.0
321,177.0
322,224.0
323,166.0
324,159.0
325,197.0
326,186.0
327,158.0
328,224.0
329,160.0
330,223.0
331,153.0
332,180.0
333,215.0
334,158.0
335,222.0
336,148.0
337,175.0
338,200.0
339,159.0
340,222.0
341,151.0
342,177.0
343,156.0
344,167.0
345,223.0
346,155.0
347,223.0
348,150.0
349,177.0
350,211.0
351,161.0
352,223.0
353,156.0
354,214.0
355,147.0
356,173.0
357,170.0
358,167.0
359,221.0
360,158.0
361,224.0
362,155.0
363,223.0
364,152.0
365,223.0
366,148.0
367,221.0
368,152.0
369,221.0
370,153.0
371,223.0
372,151.0
373,223.0
374,152.0
375,158.0
376,209.0
377,152.0
378,161.0
379,211.0
380,217.0
381,158.0
382,222.0
383,147.0
384,159.0
385,223.0
386,165.0
387,166.0
388,222.0
389,149.0
390,170.0
391,222.0
392,147.0
393,163.0
394,224.0
395,151.0
396,171.0
397,146.0
398,159.0
399,200.0
400,213.0
401,156.0
402,176.0
403,196.0
404,160.0
405,224.0
406,160.0
407,214.0
408,175.0
409,171.0
410,225.0
411,186.0
412,193.0
413,159.0
414,215.0
415,158.0
416,167.0
417,225.0
418,158.0
419,223.0
420,150.0
421,185.0
422,148.0
423,171.0
424,208.0
425,163.0
426,224.0
427,159.0
428,222.0
429,155.0
430,203.0
431,147.0
432,179.0
433,150.0
434,174.0
435,182.0
436,163.0
437,225.0
438,158.0
439,222.0
440,149.0
441,177.0
442,188.0
443,169.0
444,187.0
445,164.0
446,225.0
447,161.0
448,220.0
449,158.0
450,207.0
451,149.0
452,169.0
453,183.0
454,175.0
455,150.0
456,213.0
457,150.0
458,177.0
459,170.0
460,164.0
461,194.0
462,162.0
463,224.0
464,161.0
465,222.0
466,167.0
467,164.0
468,176.0
469,151.0
470,223.0
471,158.0
472,226.0
473,160.0
474,225.0
475,163.0
476,170.0
477,196.0
478,157.0
479,225.0
480,169.0
481,154.0
482,224.0
483,159.0
484,225.0
485,162.0
486,151.0
487,223.0
488,161.0
489,222.0
490,160.0
491,223.0
492,161.0
493,219.0
494,159.0
495,219.0
496,164.0
497,179.0
498,177.0
499,148.0
500,203.0
501,173.0
502,150.0
503,223.0
504,158.0
505,222.0
506,165.0
507,157.0
508,211.0
509,157.0
510,222.0
511,190.0
512,149.0
513,222.0
514,159.0
515,167.0
516,189.0
517,152.0
518,222.0
519,159.0
520,176.0
521,188.0
522,152.0
523,221.0
524,159.0
525,192.0
526,174.0
527,147.0
528,178.0
529,148.0
530,191.0
531,151.0
532,221.0
533,161.0
534,215.0
535,192.0
536,158.0
537,170.0
538,216.0
539,161.0
540,191.0
541,221.0
542,163.0
543,149.0
544,222.0
545,163.0
546,146.0
547,222.0
548,177.0
549,160.0
550,150.0
551,219.0
552,204.0
553,160.0
554,153.0
555,222.0
556,174.0
557,158.0
558,147.0
559,221.0
560,221.0
561,171.0
562,159.0
563,151.0
564,222.0
565,175.0
566,158.0
567,149.0
568,224.0
569,202.0
570,163.0
571,159.0
572,179.0
573,224.0
574,186.0
575,165.0
576,159.0
577,170.0
578,222.0
579,171.0
580,155.0
581,194.0
582,224.0
583,167.0
584,149.0
585,222.0
586,168.0
587,150.0
588,199.0
589,224.0
590,222.0
591,184.0
592,164.0
593,160.0
594,148.0
595,189.0
596,219.0
597,225.0
598,220.0
599,173.0
600,153.0
601,162.0
602,224.0
603,202.0
604,163.0
605,160.0
606,151.0
607,161.0
608,156.0
609,217.0
610,223.0
611,214.0
612,170.0
613,158.0
614,155.0
615,148.0
616,176.0
617,222.0
618,176.0
619,163.0
620,161.0
621,159.0
622,158.0
623,152.0
624,175.0
625,220.0
626,225.0
627,223.0
628,215.0
629,202.0
630,174.0
631,170.0
632,159.0
633,222.0
634,175.0
635,151.0
636,222.0
637,159.0
638,221.0
639,165.0
640,148.0
641,222.0
642,168.0
643,159.0
644,223.0
645,222.0
646,169.0
647,150.0
648,224.0
649,172.0
650,153.0
651,220.0
652,177.0
653,157.0
654,183.0
655,224.0
656,177.0
657,157.0
658,216.0
659,195.0
660,159.0
661,146.0
662,220.0
663,189.0
664,156.0
665,176.0
666,224.0
667,188.0
668,159.0
669,148.0
670,223.0
671,178.0
672,160.0
673,147.0
674,224.0
675,166.0
676,220.0
677,223.0
678,221.0
679,222.0
680,203.0
681,220.0
682,221.0
683,221.0
684,223.0
685,223.0
686,221.0
687,222.0
688,188.0
689,219.0
690,223.0
691,224.0
692,207.0
693,220.0
694,221.0
695,223.0
696,224.0
697,214.0
698,210.0
699,214.0
700,216.0
701,214.0
702,221.0
703,213.0
704,177.0
705,166.0
706,152.0
707,159.0
708,162.0
709,160.0
710,164.0
711,169.0
712,176.0
713,212.0
714,222.0
715,222.0
716,215.0
717,223.0
718,190.0
719,151.0
720,150.0
721,160.0
722,160.0
723,169.0
724,173.0
725,200.0
726,222.0
727,221.0
728,183.0
729,155.0
730,154.0
731,160.0
732,159.0
733,167.0
734,206.0
735,222.0
736,224.0
737,198.0
738,151.0
739,151.0
740,151.0
741,163.0
742,188.0
743,223.0
744,199.0
745,155.0
746,160.0
747,158.0
748,164.0
749,204.0
750,222.0
751,223.0
752,224.0
753,154.0
754,156.0
755,164.0
756,207.0
757,224.0
758,148.0
759,154.0
760,159.0
761,172.0
762,223.0
763,224.0
764,222.0
765,160.0
766,224.0
767,175.0
768,157.0
769,219.0
770,179.0
771,159.0
772,181.0
773,222.0
774,174.0
775,159.0
776,157.0
777,149.0
778,198.0
779,222.0
780,176.0
781,160.0
782,151.0
783,178.0
784,220.0
785,193.0
786,171.0
787,159.0
788,152.0
789,166.0
790,221.0
791,221.0
792,218.0
793,173.0
794,159.0
795,154.0
796,175.0
797,220.0
798,222.0
799,193.0
800,169.0
801,147.0
802,189.0
803,223.0
804,170.0
805,171.0
806,191.0
807,215.0
808,221.0
809,155.0
810,162.0
811,216.0
812,224.0
813,147.0
814,164.0
815,208.0
816,182.0
817,159.0
818,210.0
819,222.0
820,152.0
821,161.0
822,219.0
823,223.0
824,151.0
825,172.0
826,223.0
827,185.0
828,162.0
829,224.0
830,165.0
831,162.0
832,185.0
833,210.0
834,160.0
835,180.0
836,222.0
837,152.0
838,186.0
839,207.0
840,160.0
841,213.0
842,217.0
843,158.0
844,207.0
845,154.0
846,164.0
847,223.0
848,198.0
849,160.0
850,156.0
851,162.0
852,183.0
853,182.0
854,191.0
855,221.0
856,161.0
857,176.0
858,182.0
859,159.0
860,217.0
861,175.0
862,164.0
863,222.0
864,161.0
865,214.0
866,184.0
867,172.0
868,174.0
869,159.0
870,224.0
871,159.0
872,223.0
873,156.0
874,204.0
875,152.0
876,175.0
877,218.0
878,162.0
879,187.0
880,222.0
881,159.0
882,191.0
883,151.0
884,176.0
885,147.0
886,211.0
887,152.0
888,210.0
889,152.0
890,191.0
891,221.0
892,184.0
893,218.0
894,174.0
895,159.0
896,152.0
897,147.0
898,175.0
899,221.0
900,211.0
901,176.0
902,164.0
903,158.0
904,152.0
905,149.0
906,165.0
907,199.0
908,216.0
909,219.0
910,221.0
911,220.0
912,208.0
913,174.0
914,168.0
915,162.0
916,160.0
917,159.0
918,149.0
919,149.0
920,208.0
921,223.0
922,221.0
923,222.0
924,222.0
925,222.0
926,178.0
927,217.0
928,157.0
929,221.0
930,172.0
931,172.0
932,148.0
933,222.0
934,155.0
935,223.0
936,156.0
937,223.0
938,173.0
939,148.0
940,195.0
941,167.0
942,177.0
943,148.0
944,222.0
945,156.0
946,198.0
947,155.0
948,223.0
949,170.0
950,218.0
951,161.0
952,200.0
953,176.0
954,159.0
955,219.0
956,179.0
957,150.0
958,213.0
959,160.0
960,222.0
961,169.0
962,159.0
963,200.0
964,180.0
965,156.0
966,199.0
967,220.0
968,163.0
969,218.0
970,202.0
971,162.0
972,217.0
973,162.0
974,156.0
975,223.0
976,164.0
977,172.0
978,177.0
979,161.0
980,223.0
981,181.0
982,161.0
983,188.0
984,222.0
985,176.0
986,153.0
987,223.0
988,176.0
989,160.0
990,222.0
991,174.0
992,160.0
993,185.0
994,212.0
995,165.0
996,158.0
997,165.0
998,159.0
999,184.0
1000,205.0
1001,169.0
1002,161.0
1003,175.0
1004,161.0
1005,159.0
1006,152.0
1007,148.0
1008,157.0
1009,160.0
1010,210.0
1011,223.0
1012,223.0
1013,223.0
1014,222.0
1015,222.0
1016,222.0
1017,222.0
1018,218.0
1019,216.0
1020,181.0
1021,154.0
1022,156.0
1023,163.0
1024,152.0
1025,152.0
1026,160.0
1027,156.0
1028,159.0
1029,160.0
1030,167.0
1031,179.0
1032,175.0
1033,205.0
1034,213.0
1035,222.0
1036,221.0
1037,223.0
1038,223.0
1039,164.0
1040,217.0
1041,177.0
1042,158.0
1043,166.0
1044,223.0
1045,217.0
1046,181.0
1047,173.0
1048,160.0
1049,149.0
1050,223.0
1051,176.0
1052,164.0
1053,156.0
1054,174.0
1055,223.0
1056,159.0
1057,222.0
1058,153.0
1059,162.0
1060,224.0
1061,160.0
1062,216.0
1063,159.0
1064,220.0
1065,181.0
1066,162.0
1067,149.0
1068,188.0
1069,219.0
1070,216.0
1071,162.0
1072,177.0
1073,209.0
1074,222.0
1075,197.0
1076,205.0
1077,168.0
1078,161.0
1079,154.0
1080,158.0
1081,206.0
1082,223.0
1083,202.0
1084,200.0
1085,180.0
1086,158.0
1087,152.0
1088,181.0
1089,200.0
1090,215.0
1091,217.0
1092,214.0
1093,216.0
1094,222.0
1095,177.0
1096,181.0
1097,179.0
1098,160.0
1099,154.0
1100,155.0
1101,194.0
1102,222.0
1103,219.0
1104,177.0
1105,164.0
1106,161.0
1107,160.0
1108,159.0
1109,162.0
1110,162.0
1111,192.0
1112,184.0
1113,175.0
1114,199.0
1115,181.0
1116,183.0
1117,184.0
1118,191.0
1119,179.0
1120,155.0
1121,148.0
1122,153.0
1123,161.0
1124,164.0
1125,186.0
1126,221.0
1127,223.0
1128,217.0
1129,162.0
1130,154.0
1131,156.0
1132,161.0
1133,174.0
1134,223.0
1135,221.0
1136,216.0
1137,163.0
1138,152.0
1139,163.0
1140,174.0
1141,221.0
1142,214.0
1143,149.0
1144,164.0
1145,174.0
1146,160.0
1147,153.0
1148,219.0
1149,221.0
1150,222.0
1151,223.0
1152,223.0
1153,165.0
1154,179.0
1155,177.0
1156,196.0
1157,207.0
1158,205.0
1159,176.0
1160,223.0
1161,223.0
1162,219.0
1163,181.0
1164,178.0
1165,217.0
1166,212.0
1167,211.0
1168,198.0
1169,220.0
1170,222.0
1171,224.0
1172,185.0
1173,224.0
1174,222.0
1175,195.0
1176,160.0
1177,152.0
1178,167.0
1179,161.0
1180,170.0
1181,196.0
1182,223.0
1183,222.0
1184,151.0
1185,165.0
1186,162.0
1187,161.0
1188,173.0
1189,166.0
1190,170.0
1191,220.0
1192,224.0
1193,216.0
1194,151.0
1195,155.0
1196,162.0
1197,196.0
1198,222.0
1199,223.0
1200,219.0
1201,223.0
1202,163.0
1203,161.0
1204,175.0
1205,163.0
1206,169.0
1207,209.0
1208,219.0
1209,223.0
1210,150.0
1211,159.0
1212,162.0
1213,196.0
1214,170.0
1215,152.0
1216,153.0
1217,154.0
1218,158.0
1219,162.0
1220,161.0
1221,178.0
1222,223.0
1223,202.0
1224,163.0
1225,156.0
1226,165.0
1227,183.0
1228,221.0
1229,174.0
1230,158.0
1231,170.0
1232,213.0
1233,220.0
1234,150.0
1235,161.0
1236,180.0
1237,223.0
1238,176.0
1239,159.0
1240,178.0
1241,221.0
1242,197.0
1243,160.0
1244,187.0
1245,223.0
1246,161.0
1247,150.0
1248,160.0
1249,162.0
1250,160.0
1251,170.0
1252,222.0
1253,217.0
1254,153.0
1255,159.0
1256,150.0
1257,159.0
1258,177.0
1259,215.0
1260,222.0
1261,150.0
1262,176.0
1263,222.0
1264,200.0
1265,151.0
1266,170.0
1267,191.0
1268,223.0
1269,148.0
1270,162.0
1271,190.0
1272,224.0
1273,149.0
1274,167.0
1275,223.0
1276,160.0
1277,171.0
1278,181.0
1279,206.0
1280,162.0
1281,188.0
1282,204.0
1283,159.0
1284,194.0
1285,188.0
1286,166.0
1287,223.0
1288,156.0
1289,166.0
1290,179.0
1291,188.0
1292,157.0
1293,171.0
1294,223.0
1295,152.0
1296,180.0
1297,221.0
1298,162.0
1299,169.0
1300,224.0
1301,155.0
1302,177.0
1303,224.0
1304,158.0
1305,165.0
1306,224.0
1307,172.0
1308,172.0
1309,219.0
1310,152.0
1311,180.0
1312,154.0
1313,157.0
1314,162.0
1315,188.0
1316,223.0
1317,221.0
1318,164.0
1319,154.0
1320,164.0
1321,219.0
1322,209.0
1323,157.0
1324,178.0
1325,223.0
1326,211.0
1327,159.0
1328,171.0
1329,222.0
1330,156.0
1331,164.0
1332,222.0
1333,157.0
1334,167.0
1335,222.0
1336,154.0
1337,164.0
1338,221.0
1339,155.0
1340,177.0
1341,220.0
1342,159.0
1343,152.0
1344,157.0
1345,222.0
1346,181.0
1347,178.0
1348,153.0
1349,180.0
1350,161.0
1351,160.0
1352,222.0
1353,162.0
1354,221.0
1355,171.0
1356,222.0
1357,148.0
1358,222.0
1359,149.0
1360,180.0
1361,159.0
1362,177.0
1363,150.0
1364,214.0
1365,180.0
1366,171.0
1367,194.0
1368,222.0
1369,175.0
1370,222.0
1371,152.0
1372,165.0
1373,222.0
1374,203.0
1375,223.0
1376,148.0
1377,223.0
1378,161.0
1379,206.0
1380,161.0
1381,211.0
1382,170.0
1383,223.0
1384,164.0
1385,213.0
1386,208.0
1387,155.0
1388,218.0
1389,161.0
1390,219.0
1391,164.0
1392,211.0
1393,175.0
1394,184.0
1395,166.0
1396,214.0
1397,202.0
1398,153.0
1399,223.0
1400,163.0
1401,224.0
1402,161.0
1403,192.0
1404,208.0
1405,162.0
1406,219.0
1407,152.0
1408,166.0
1409,204.0
1410,223.0
1411,149.0
1412,166.0
1413,223.0
1414,198.0
1415,161.0
1416,206.0
1417,220.0
1418,159.0
1419,179.0
1420,217.0
1421,154.0
1422,223.0
1423,150.0
1424,172.0
1425,218.0
1426,160.0
1427,189.0
1428,176.0
1429,166.0
1430,223.0
1431,151.0
1432,169.0
1433,221.0
1434,155.0
1435,176.0
1436,162.0
1437,171.0
1438,168.0
1439,161.0
1440,171.0
1441,221.0
1442,158.0
1443,169.0
1444,196.0
1445,170.0
1446,223.0
1447,153.0
1448,161.0
1449,222.0
1450,163.0
1451,166.0
1452,224.0
1453,181.0
1454,150.0
1455,179.0
1456,162.0
1457,190.0
1458,219.0
1459,163.0
1460,222.0
1461,220.0
1462,161.0
1463,152.0
1464,223.0
1465,178.0
1466,154.0
1467,219.0
1468,192.0
1469,161.0
1470,222.0
1471,176.0
1472,156.0
1473,219.0
1474,222.0
1475,163.0
1476,152.0
1477,210.0
1478,172.0
1479,161.0
1480,216.0
1481,222.0
1482,199.0
1483,201.0
1484,162.0
1485,152.0
1486,224.0
1487,174.0
1488,161.0
1489,224.0
1490,201.0
1491,164.0
1492,151.0
1493,224.0
1494,172.0
1495,157.0
1496,181.0
1497,215.0
1498,154.0
1499,173.0
1500,222.0
1501,152.0
1502,173.0
1503,221.0
1504,158.0
1505,196.0
1506,152.0
1507,167.0
1508,213.0
1509,162.0
1510,223.0
1511,159.0
1512,221.0
1513,153.0
1514,174.0
1515,150.0
1516,177.0
1517,186.0
1518,166.0
1519,215.0
1520,165.0
1521,215.0
1522,178.0
1523,202.0
1524,166.0
1525,217.0
1526,165.0
1527,176.0
1528,221.0
1529,217.0
1530,205.0
1531,209.0
1532,174.0
1533,165.0
1534,159.0
1535,203.0
1536,223.0
1537,223.0
1538,222.0
1539,201.0
1540,166.0
1541,160.0
1542,172.0
1543,223.0
1544,215.0
1545,223.0
1546,222.0
1547,180.0
1548,175.0
1549,160.0
1550,161.0
1551,171.0
1552,162.0
1553,162.0
1554,160.0
1555,162.0
1556,162.0
1557,156.0
1558,183.0
1559,199.0
1560,177.0
1561,200.0
1562,157.0
1563,152.0
1564,155.0
1565,150.0
1566,223.0
1567,224.0
1568,202.0
1569,208.0
1570,189.0
1571,179.0
1572,177.0
1573,172.0
1574,163.0
1575,156.0
1576,161.0
1577,160.0
1578,154.0
1579,162.0
1580,160.0
1581,160.0
1582,206.0
1583,162.0
1584,222.0
1585,158.0
1586,184.0
1587,206.0
1588,162.0
1589,218.0
1590,148.0
1591,176.0
1592,172.0
1593,179.0
1594,183.0
1595,171.0
1596,176.0
1597,167.0
1598,222.0
1599,162.0
1600,180.0
1601,187.0
1602,172.0
1603,189.0
1604,157.0
1605,223.0
1606,155.0
1607,221.0
1608,158.0
1609,222.0
1610,160.0
1611,223.0
1612,175.0
1613,163.0
1614,162.0
1615,161.0
1616,157.0
1617,162.0
1618,179.0
1619,222.0
1620,214.0
1621,180.0
1622,204.0
1623,221.0
1624,222.0
1625,222.0
1626,217.0
1627,223.0
1628,195.0
1629,175.0
1630,150.0
1631,154.0
1632,163.0
1633,162.0
1634,166.0
1635,175.0
1636,220.0
1637,223.0
1638,153.0
1639,156.0
1640,154.0
1641,156.0
1642,151.0
1643,159.0
1644,168.0
1645,213.0
1646,203.0
1647,222.0
1648,218.0
1649,224.0
1650,221.0
1651,155.0
1652,152.0
1653,163.0
1654,162.0
1655,167.0
1656,164.0
1657,178.0
1658,180.0
1659,222.0
1660,149.0
1661,149.0
1662,163.0
1663,164.0
1664,178.0
1665,174.0
1666,176.0
1667,193.0
1668,164.0
1669,223.0
1670,155.0
1671,178.0
1672,218.0
1673,163.0
1674,221.0
1675,150.0
1676,178.0
1677,173.0
1678,180.0
1679,151.0
1680,182.0
1681,158.0
1682,221.0
1683,160.0
1684,205.0
1685,170.0
1686,158.0
1687,180.0
1688,155.0
1689,223.0
1690,162.0
1691,192.0
1692,198.0
1693,160.0
1694,214.0
1695,174.0
1696,189.0
1697,219.0
1698,160.0
1699,179.0
1700,223.0
1701,223.0
1702,155.0
1703,167.0
1704,223.0
1705,223.0
1706,199.0
1707,153.0
1708,177.0
1709,224.0
1710,183.0
1711,163.0
1712,193.0
1713,224.0
1714,167.0
1715,164.0
1716,223.0
1717,163.0
1718,166.0
1719,222.0
1720,172.0
1721,163.0
1722,180.0
1723,223.0
1724,159.0
1725,160.0
1726,181.0
1727,223.0
1728,223.0
1729,150.0
1730,166.0
1731,222.0
1732,215.0
1733,218.0
1734,164.0
1735,222.0
1736,162.0
1737,167.0
1738,181.0
1739,173.0
1740,163.0
1741,171.0
1742,221.0
1743,167.0
1744,208.0
1745,217.0
1746,157.0
1747,174.0
1748,201.0
1749,166.0
1750,223.0
1751,150.0
1752,171.0
1753,176.0
1754,188.0
1755,191.0
1756,161.0
1757,223.0
1758,178.0
1759,156.0
1760,221.0
1761,164.0
1762,151.0
1763,222.0
1764,167.0
1765,149.0
1766,222.0
1767,171.0
1768,150.0
1769,222.0
1770,162.0
1771,156.0
1772,221.0
1773,171.0
1774,152.0
1775,165.0
1776,218.0
1777,196.0
1778,149.0
1779,192.0
1780,168.0
1781,164.0
1782,192.0
1783,153.0
1784,191.0
1785,159.0
1786,221.0
1787,194.0
1788,164.0
1789,176.0
1790,216.0
1791,172.0
1792,208.0
1793,164.0
1794,202.0
1795,174.0
1796,187.0
1797,152.0
1798,180.0
1799,156.0
1800,184.0
1801,149.0
1802,170.0
1803,188.0
1804,164.0
1805,172.0
1806,171.0
1807,211.0
1808,223.0
1809,164.0
1810,223.0
1811,149.0
1812,201.0
1813,157.0
1814,193.0
1815,160.0
1816,223.0
1817,158.0
1818,176.0
1819,213.0
1820,180.0
1821,149.0
1822,222.0
1823,163.0
1824,216.0
1825,151.0
1826,222.0
1827,164.0
1828,216.0
1829,174.0
1830,151.0
1831,215.0
1832,158.0
1833,219.0
1834,178.0
1835,160.0
1836,204.0
1837,223.0
1838,166.0
1839,153.0
1840,221.0
1841,168.0
1842,161.0
1843,153.0
1844,222.0
1845,164.0
1846,156.0
1847,222.0
1848,181.0
1849,164.0
1850,169.0
1851,222.0
1852,178.0
1853,180.0
1854,199.0
1855,158.0
1856,215.0
1857,178.0
1858,153.0
1859,221.0
1860,164.0
1861,178.0
1862,223.0
1863,223.0
1864,199.0
1865,222.0
1866,165.0
1867,202.0
1868,165.0
1869,153.0
1870,179.0
1871,154.0
1872,206.0
1873,163.0
1874,222.0
1875,166.0
1876,219.0
1877,160.0
1878,186.0
1879,180.0
1880,156.0
1881,204.0
1882,157.0
1883,224.0
1884,159.0
1885,216.0
1886,177.0
1887,153.0
1888,154.0
1889,223.0
1890,186.0
1891,163.0
1892,224.0
1893,167.0
1894,152.0
1895,222.0
1896,171.0
1897,152.0
1898,222.0
1899,162.0
1900,176.0
1901,181.0
1902,162.0
1903,184.0
1904,191.0
1905,161.0
1906,223.0
1907,173.0
1908,155.0
1909,171.0
1910,208.0
1911,170.0
1912,160.0
1913,223.0
1914,184.0
1915,168.0
1916,152.0
1917,175.0
1918,224.0
1919,181.0
1920,172.0
1921,162.0
1922,150.0
1923,216.0
1924,221.0
1925,192.0
1926,164.0
1927,157.0
1928,155.0
1929,172.0
1930,206.0
1931,174.0
1932,154.0
1933,192.0
1934,207.0
1935,168.0
1936,161.0
1937,151.0
1938,214.0
1939,181.0
1940,164.0
1941,223.0
1942,183.0
1943,199.0
1944,178.0
1945,163.0
1946,186.0
1947,222.0
1948,214.0
1949,172.0
1950,155.0
1951,222.0
1952,223.0
1953,158.0
1954,151.0
1955,213.0
1956,164.0
1957,157.0
1958,223.0
1959,175.0
1960,159.0
1961,151.0
1962,220.0
1963,218.0
1964,179.0
1965,162.0
1966,149.0
1967,218.0
1968,223.0
1969,179.0
1970,169.0
1971,156.0
1972,185.0
1973,221.0
1974,222.0
1975,205.0
1976,173.0
1977,164.0
1978,164.0
1979,215.0
1980,162.0
1981,156.0
1982,221.0
1983,188.0
1984,171.0
1985,162.0
1986,151.0
1987,207.0
1988,222.0
1989,219.0
1990,180.0
1991,181.0
1992,168.0
1993,161.0
1994,148.0
1995,167.0
1996,205.0
1997,197.0
1998,220.0
1999,222.0
2000,222.0
2001,218.0
2002,166.0
2003,156.0
2004,214.0
2005,174.0
2006,222.0
2007,194.0
2008,168.0
2009,163.0
2010,163.0
2011,153.0
2012,152.0
2013,149.0
2014,163.0
2015,159.0
2016,186.0
2017,175.0
2018,162.0
2019,221.0
2020,221.0
2021,166.0
2022,150.0
2023,185.0
2024,222.0
2025,223.0
2026,175.0
2027,165.0
2028,165.0
2029,162.0
2030,164.0
2031,165.0
2032,165.0
2033,160.0
2034,165.0
2035,163.0
2036,150.0
2037,174.0
2038,150.0
2039,151.0
2040,214.0
2041,221.0
2042,192.0
2043,170.0
2044,153.0
2045,155.0
2046,168.0
2047,222.0
2048,222.0
2049,216.0
2050,224.0
2051,165.0
2052,151.0
2053,223.0
2054,186.0
2055,163.0
2056,163.0
2057,152.0
2058,223.0
2059,222.0
2060,215.0
2061,177.0
2062,172.0
2063,162.0
2064,156.0
2065,156.0
2066,152.0
2067,153.0
2068,162.0
2069,177.0
2070,176.0
2071,199.0
2072,215.0
2073,217.0
2074,179.0
2075,153.0
2076,165.0
2077,164.0
2078,164.0
2079,174.0
2080,206.0
2081,221.0
2082,216.0
2083,209.0
2084,206.0
2085,155.0
2086,175.0
2087,164.0
2088,181.0
2089,222.0
2090,188.0
2091,159.0
2092,159.0
2093,150.0
2094,155.0
2095,159.0
2096,156.0
2097,217.0
2098,199.0
2099,151.0
2100,157.0
2101,164.0
2102,181.0
2103,181.0
2104,223.0
2105,151.0
2106,154.0
2107,170.0
2108,210.0
2109,157.0
2110,166.0
2111,172.0
2112,178.0
2113,216.0
2114,208.0
2115,224.0
2116,222.0
2117,155.0
2118,166.0
2119,222.0
2120,178.0
2121,164.0
2122,154.0
2123,223.0
2124,168.0
2125,164.0
2126,152.0
2127,159.0
2128,220.0
2129,223.0
2130,221.0
2131,222.0
2132,220.0
2133,221.0
2134,222.0
2135,221.0
2136,222.0
2137,221.0
2138,221.0
2139,222.0
2140,219.0
2141,192.0
